,galaxy_id,is_AGN,flux_75,flux_25,vmed_75,vmed_25,W80_75,W80_25,mean_gauss,lum_25,lum_75
192,8465-12702,0.0,0.432642398635,0.432642398635,26.8200936808,26.8200936808,215.755369448,215.755369448,1.11560693642,-18.21755,-15.57445
193,8552-12702,0.0,4.7845160295,4.7845160295,4.76568851385,4.76568851385,210.280008625,210.280008625,1.2942920682,-19.02555,-17.68405
194,8325-12702,0.0,2.31894602336,2.31894602336,14.3693281796,14.3693281796,224.091674891,224.091674891,1.28409650419,-19.72245,-18.4901
195,8481-12702,0.0,0.668102284262,0.668102284262,5.33221954173,5.33221954173,226.20774772,226.20774772,1.15716272601,-20.18715,-17.0443
196,8485-12702,0.0,0.449104385414,0.449104385414,-14.8306515727,-14.8306515727,225.273399424,225.273399424,1.15105740181,-17.7104,-15.63975
197,8551-12702,0.0,1.14979318355,1.14979318355,61.3426161964,61.3426161964,284.013094978,284.013094978,1.25796178344,-22.0764,-18.76835
198,8447-12702,0.0,1.38193287656,1.38193287656,30.7315176126,30.7315176126,239.81255821,239.81255821,1.24924562462,-21.29865,-19.3257
199,8486-12702,0.0,1.5011737152,1.5011737152,-4.82543433561,-4.82543433561,208.080974189,208.080974189,1.16310160428,-18.88735,-16.99325
200,8466-12702,0.0,0.884151391926,0.884151391926,18.6729746828,18.6729746828,220.550976209,220.550976209,1.15296880242,-20.41875,-18.0913
201,8554-12702,0.0,0.509664648927,0.509664648927,-8.70167360293,-8.70167360293,231.618401389,231.618401389,1.1880733945,-19.2443,-16.4814
202,8312-12702,0.0,0.992011269421,0.992011269421,27.306689444,27.306689444,242.435875928,242.435875928,1.1209398756,-20.929,-18.3872
203,8550-12702,0.0,0.548212444313,0.548212444313,34.7926290577,34.7926290577,257.035183341,257.035183341,1.36842105263,-21.505,-17.96995
204,8335-12702,0.0,0.344041861472,0.344041861472,6.10284546783,6.10284546783,204.612912599,204.612912599,1.09208211144,-18.3487,-16.06455
205,8606-12702,0.0,6.21501653292,6.21501653292,39.2129350303,39.2129350303,68.9869182296,68.9869182296,1.25675675676,-18.37515,-14.30725
206,7957-12702,0.0,1.28235948573,1.28235948573,9.02480789901,9.02480789901,239.613540103,239.613540103,1.15348439504,-20.2379,-17.7713
207,8313-12702,0.0,1.45417402718,1.45417402718,3.36316136454,3.36316136454,229.783803546,229.783803546,1.12779661017,-21.1957,-19.24465
208,7962-12702,0.0,0.834505744882,0.834505744882,25.905256511,25.905256511,224.581071437,224.581071437,1.22731614136,-20.3918,-18.34015
209,8330-12702,0.0,1.18696366009,1.18696366009,75.1933788582,75.1933788582,269.556162617,269.556162617,1.29752851711,-21.2938,-19.02175
210,8315-12702,0.0,2.04802519267,2.04802519267,3.02037752982,3.02037752982,575.39197789,575.39197789,1.47058823529,-22.7861,-18.1968
211,7992-12702,0.0,0.448818616646,0.448818616646,35.9293982592,35.9293982592,384.512648623,384.512648623,1.32786885246,-21.41615,-17.60405
212,8603-12702,0.0,1.41011344182,1.41011344182,-82.2683705591,-82.2683705591,102.356230034,102.356230034,1.2,-20.98175,-16.71975
213,8601-12702,0.0,0.540497003306,0.540497003306,24.6929425956,24.6929425956,209.154350259,209.154350259,1.08147632312,-20.47705,-18.4336
214,8655-12702,0.0,0.919708605106,0.919708605106,-10.6455437676,-10.6455437676,214.16204421,214.16204421,1.07770961145,-19.38015,-17.1057
215,8156-12702,0.0,0.421289556423,0.421289556423,8.54871017338,8.54871017338,205.139835968,205.139835968,1.09900497512,-20.05395,-18.0005
216,8567-12702,0.0,8.75916445769,8.75916445769,-0.312543359126,-0.312543359126,368.67099598,368.67099598,1.41304347826,-21.96675,-17.31125
217,8077-12702,0.0,0.722667841915,0.722667841915,19.2009452045,19.2009452045,217.799853572,217.799853572,1.09583333333,-19.22515,-16.2377
218,8078-12702,0.0,0.563783056354,0.563783056354,8.04361293933,8.04361293933,208.421852383,208.421852383,1.11168164313,-18.84835,-16.2486
219,8086-12702,0.0,1.37543566467,1.37543566467,-130.434395559,-130.434395559,219.213597031,219.213597031,1.19093610698,-19.4716,-17.15765
220,8566-12702,0.0,1.18529404085,1.18529404085,12.6408593563,12.6408593563,214.560604085,214.560604085,1.17126546147,-19.85515,-18.17935
221,8155-12702,0.0,0.696383445562,0.696383445562,30.3207176714,30.3207176714,164.275620549,164.275620549,1.26923076923,-22.66435,-20.73615
222,8147-12702,0.0,2.50125868434,2.50125868434,10.7572565247,10.7572565247,105.558765552,105.558765552,1.15957446809,-22.4474,-15.1952
223,8146-12702,0.0,1.23352293206,1.23352293206,4.49637912137,4.49637912137,278.598054615,278.598054615,1.20352149146,-22.16915,-19.35315
224,8728-12702,0.0,0.427734933955,0.427734933955,10.1925155545,10.1925155545,365.142243007,365.142243007,1.17647058824,-21.81235,-17.303
225,8145-12702,0.0,0.115750401717,0.115750401717,60.7028754504,60.7028754504,64.0974440909,64.0974440909,1.5,-22.6589,-18.54545
226,8149-12702,0.0,1.09181605433,1.09181605433,35.7168583822,35.7168583822,222.261887616,222.261887616,1.22546419098,-20.24955,-17.4424
227,8713-12702,0.0,1.01395154311,1.01395154311,25.6099481579,25.6099481579,205.03334296,205.03334296,1.13039014374,-19.43135,-17.79485
228,8726-12702,0.0,0.400770473142,0.400770473142,18.7114946805,18.7114946805,246.411971381,246.411971381,1.29906542056,-22.04005,-19.32465
229,8719-12702,0.0,4.51124428382,4.51124428382,-11.9828022338,-11.9828022338,267.37822885,267.37822885,1.27207899067,-19.289,-17.62645
230,8461-12702,0.0,0.997073713478,0.997073713478,17.4167047511,17.4167047511,208.423094482,208.423094482,1.09206349206,-17.58015,-15.51835
231,8721-12702,0.0,0.405286533485,0.405286533485,21.2599167677,21.2599167677,223.039989954,223.039989954,1.1404494382,-19.7235,-16.78565
232,8725-12702,0.0,5.59418371469,5.59418371469,12.3667517088,12.3667517088,200.229632592,200.229632592,1.12980769231,-20.11905,-16.70985
233,8458-12702,0.0,1.71960505174,1.71960505174,-14.1638606845,-14.1638606845,203.699956085,203.699956085,1.14824797844,-17.73085,-15.5564
234,10001-12702,0.0,0.871192856829,0.871192856829,5.22938813091,5.22938813091,215.841388477,215.841388477,1.11096938776,-19.3511,-16.679
235,8456-12702,0.0,2.03269466096,2.03269466096,8.82585945331,8.82585945331,221.124912303,221.124912303,1.20134550697,-19.1822,-17.78935
236,8715-12702,0.0,0.130500535754,0.130500535754,55.1639117053,55.1639117053,654.465898056,654.465898056,1.91304347826,-22.83825,-18.34725
237,8568-12702,0.0,1.5713523469,1.5713523469,6.7895305019,6.7895305019,228.268235395,228.268235395,1.20603674541,-19.6593,-17.91435
238,8462-12702,0.0,0.66490091145,0.66490091145,-6.75224568464,-6.75224568464,220.541841578,220.541841578,1.18206278027,-18.02935,-16.22385
239,8255-12702,0.0,0.315696582511,0.315696582511,16.8857817921,16.8857817921,229.070666963,229.070666963,1.11959714645,-19.92445,-17.6618
240,8449-12702,0.0,1.42459301546,1.42459301546,17.7711054519,17.7711054519,224.161617914,224.161617914,1.10291858679,-19.55735,-17.65985
241,8338-12702,0.0,0.410241091866,0.410241091866,15.7790089549,15.7790089549,219.860988381,219.860988381,1.15106382979,-18.8174,-15.45715
242,8262-12702,0.0,0.551768603255,0.551768603255,25.0874463431,25.0874463431,200.482675999,200.482675999,1.1224137931,-18.90525,-16.4018
243,8450-12702,0.0,0.588082449337,0.588082449337,17.1130606749,17.1130606749,204.717449736,204.717449736,1.18130577736,-19.63775,-17.9046
244,8454-12702,0.0,0.930821843102,0.930821843102,21.6576009933,21.6576009933,250.670718695,250.670718695,1.20993494973,-22.02645,-19.54885
245,8716-12702,0.0,1.58139464906,1.58139464906,14.6249721876,14.6249721876,193.735604432,193.735604432,1.1,-17.3086,-15.5212
246,8717-12702,0.0,2.35428384389,2.35428384389,5.99041538528,5.99041538528,181.389776362,181.389776362,1.8,-23.3296,-19.2618
247,8239-12702,0.0,1.16124122733,1.16124122733,10.3143481568,10.3143481568,248.62294797,248.62294797,1.32712765957,-22.03135,-18.5997
248,8724-12702,0.0,1.26492562608,1.26492562608,18.8750631071,18.8750631071,168.414746935,168.414746935,1.27192982456,-18.7697,-14.86935
249,8714-12702,0.0,0.530968945133,0.530968945133,17.2463554612,17.2463554612,218.157127543,218.157127543,1.14186851211,-19.3781,-16.92295
250,8711-12702,0.0,0.748850505632,0.748850505632,5.63711907462,5.63711907462,222.636760125,222.636760125,1.14744232698,-17.9814,-16.37955
251,8712-12702,0.0,1.76670955844,1.76670955844,20.6752437446,20.6752437446,213.726849476,213.726849476,1.20699223085,-20.04435,-18.3409
252,8591-12702,0.0,0.782725192169,0.782725192169,-8.06010951864,-8.06010951864,223.897029595,223.897029595,1.13848117422,-19.6797,-17.7359
253,8592-12702,0.0,0.489615197054,0.489615197054,12.5206529502,12.5206529502,219.559397638,219.559397638,1.07868190989,-19.3411,-17.69815
254,8949-12702,0.0,11.5011677819,11.5011677819,-22.3027770459,-22.3027770459,93.2661587634,93.2661587634,1.38461538462,-18.03185,-14.2128
255,8600-12702,0.0,0.530331625299,0.530331625299,13.6224720848,13.6224720848,240.300382916,240.300382916,1.18312655087,-21.3665,-18.83945
256,8934-12702,0.0,0.804647391115,0.804647391115,-5.22084862989,-5.22084862989,400.401801947,400.401801947,1.15166949632,-22.79475,-18.72685
257,8333-12702,0.0,1.20624442235,1.20624442235,-7.3713915646,-7.3713915646,196.024414039,196.024414039,1.4203539823,-24.4795,-20.89275
258,8978-12702,0.0,0.95185020285,0.95185020285,-101.993414263,-101.993414263,347.967779862,347.967779862,1.6320754717,-22.4761,-20.0631
259,8979-12702,0.0,1.30943762143,1.30943762143,-10.5974325476,-10.5974325476,122.618199373,122.618199373,1.36690647482,-22.8278,-18.4296
260,8595-12702,0.0,0.706904528306,0.706904528306,4.45155829538,4.45155829538,238.529171273,238.529171273,1.15408970976,-20.38735,-17.7164
261,8987-12702,0.0,0.668567294028,0.668567294028,22.513422457,22.513422457,219.343085446,219.343085446,1.14459049545,-19.40295,-17.362
262,8942-12702,0.0,0.474643617447,0.474643617447,31.5038492109,31.5038492109,223.716521655,223.716521655,1.1445035461,-21.992,-18.85735
263,8943-12702,0.0,0.773640963165,0.773640963165,23.4673517202,23.4673517202,209.146747365,209.146747365,1.14646725116,-19.84785,-17.85325
264,8948-12702,0.0,0.552449939276,0.552449939276,12.4053863312,12.4053863312,273.227265911,273.227265911,1.25637583893,-21.5557,-17.6775
265,8939-12702,0.0,1.26464040736,1.26464040736,-48.1938575212,-48.1938575212,180.485416885,180.485416885,1.4064516129,-22.76685,-19.1515
266,8946-12702,0.0,1.35985001295,1.35985001295,19.8085126156,19.8085126156,284.177275129,284.177275129,1.19329896907,-22.4739,-18.4778
267,8945-12702,0.0,0.85276866393,0.85276866393,30.2849509646,30.2849509646,222.167134574,222.167134574,1.13414185961,-20.4373,-18.22195
268,8980-12702,0.0,0.114895180049,0.114895180049,60.8146965366,60.8146965366,288.738019176,288.738019176,1.84,-22.8865,-18.82805
269,8950-12702,0.0,3.60380840116,3.60380840116,-61.9117519593,-61.9117519593,41.6414817382,41.6414817382,1.16216216216,-17.76145,-14.2566
270,8931-12702,0.0,0.545860814929,0.545860814929,8.19395035869,8.19395035869,221.97500117,221.97500117,1.12356101305,-20.35705,-18.2107
271,9029-12702,0.0,0.925329337642,0.925329337642,17.6696807793,17.6696807793,269.872299889,269.872299889,1.15870307167,-21.67905,-19.0493
272,9042-12702,0.0,0.508243140294,0.508243140294,30.6004846,30.6004846,270.294944893,270.294944893,1.1323296355,-21.72695,-19.085
273,9026-12702,0.0,0.680138848032,0.680138848032,17.1649400368,17.1649400368,216.004554829,216.004554829,1.11301528485,-19.8024,-17.7291
274,9049-12702,0.0,0.793606047795,0.793606047795,3.35143063388,3.35143063388,231.740573662,231.740573662,1.2568671121,-22.1689,-19.36755
275,9002-12702,0.0,1.50086691599,1.50086691599,34.8092871406,34.8092871406,374.528552159,374.528552159,1.3285198556,-22.9231,-18.54905
276,8613-12702,0.0,0.493266363807,0.493266363807,26.836437833,26.836437833,227.44423481,227.44423481,1.12478336222,-20.67635,-17.7558
277,9041-12702,0.0,0.785693614373,0.785693614373,18.1720237133,18.1720237133,246.115790878,246.115790878,1.16169544741,-20.81145,-17.9802
278,8553-12702,0.0,3.01264617231,3.01264617231,-169.317741274,-169.317741274,312.598863352,312.598863352,1.35078277886,-21.72865,-17.4225
279,7495-12703,0.0,0.688125548157,0.688125548157,7.69936937063,7.69936937063,222.238185142,222.238185142,1.15151515152,-20.48285,-17.928
280,8341-12703,0.0,1.37991893533,1.37991893533,48.4330439598,48.4330439598,194.670634345,194.670634345,1.11232604374,-18.8761,-17.18665
281,8329-12703,0.0,0.784646043378,0.784646043378,12.5663120599,12.5663120599,203.932562764,203.932562764,1.15978695073,-19.13405,-17.2021
282,8319-12703,0.0,2.17540768635,2.17540768635,13.7779553216,13.7779553216,213.678115021,213.678115021,1.3,-21.40345,-17.1801
283,8243-12703,0.0,19.9354567013,19.9354567013,-85.2184890792,-85.2184890792,98.5519942307,98.5519942307,1.35483870968,-21.95765,-17.80305
284,8439-12703,0.0,0.252086579884,0.252086579884,28.5244168494,28.5244168494,233.415362241,233.415362241,1.13854748603,-20.44955,-17.2781
285,8326-12703,0.0,1.19285263711,1.19285263711,23.0591231523,23.0591231523,208.078799589,208.078799589,1.20741150442,-20.77005,-18.68615
286,8602-12703,0.0,5.87451228726,5.87451228726,43.7300319995,43.7300319995,123.27418987,123.27418987,1.14285714286,-20.4737,-16.09585
287,8588-12703,0.0,0.676739391481,0.676739391481,18.2201016189,18.2201016189,191.477218544,191.477218544,1.14179104478,-21.10745,-18.70385
288,8615-12703,0.0,0.873688775752,0.873688775752,35.5693186489,35.5693186489,148.797988795,148.797988795,1.26229508197,-22.69,-18.4453
289,7991-12703,0.0,0.623712124404,0.623712124404,50.1112199484,50.1112199484,251.344086027,251.344086027,1.33691756272,-21.13035,-17.23855
290,7977-12703,0.0,0.742114258382,0.742114258382,54.5694116813,54.5694116813,244.773278726,244.773278726,1.28886554622,-22.02865,-18.93845
291,7975-12703,0.0,0.414489943617,0.414489943617,29.1266988817,29.1266988817,208.688506023,208.688506023,1.1662693683,-20.83775,-17.6976
292,7990-12703,0.0,0.856157260898,0.856157260898,7.64307659362,7.64307659362,199.129303087,199.129303087,1.08520900322,-17.60695,-15.40365
293,8459-12703,0.0,0.382090261775,0.382090261775,-9.92827252927,-9.92827252927,200.418935171,200.418935171,1.11001517451,-19.2983,-16.92225
294,8483-12703,0.0,0.803106108541,0.803106108541,-2.3085643119,-2.3085643119,303.849324958,303.849324958,1.27096774194,-21.19195,-17.1592
295,8618-12703,0.0,0.522597850135,0.522597850135,5.98019719281,5.98019719281,244.09984537,244.09984537,1.15778251599,-18.85055,-15.24075
296,8261-12703,0.0,3.37680308614,3.37680308614,34.2539690135,34.2539690135,219.224939234,219.224939234,1.19961427194,-19.7255,-18.60625
297,8451-12703,0.0,0.561658579102,0.561658579102,17.6503888239,17.6503888239,189.244188563,189.244188563,1.09287646528,-19.17435,-17.1754
298,8482-12703,0.0,0.494129438326,0.494129438326,13.0141916156,13.0141916156,221.298253912,221.298253912,1.15842055186,-22.0702,-19.1374
299,8143-12703,0.0,0.70577580967,0.70577580967,19.6597776897,19.6597776897,195.840295947,195.840295947,1.13893016345,-18.35585,-16.01445
300,8256-12703,0.0,0.134444761086,0.134444761086,29.6929718869,29.6929718869,295.961950719,295.961950719,1.1977818854,-21.14785,-18.0921
301,8249-12703,0.0,0.566310720412,0.566310720412,15.3407727328,15.3407727328,218.009566202,218.009566202,1.15077071291,-21.5158,-18.72615
302,8274-12703,0.0,0.308193879838,0.308193879838,28.4687357874,28.4687357874,233.882930174,233.882930174,1.12142857143,-21.14785,-18.0921
303,8258-12703,0.0,0.477598566399,0.477598566399,39.8308913142,39.8308913142,230.274870557,230.274870557,1.16206896552,-21.29995,-18.4498
304,8252-12703,0.0,0.841500250513,0.841500250513,24.8267452162,24.8267452162,201.317236688,201.317236688,1.19374068554,-19.83315,-16.68495
305,8259-12703,0.0,1.30087600629,1.30087600629,0.0445967030919,0.0445967030919,210.569728278,210.569728278,1.17002012072,-18.4601,-16.44855
306,8244-12703,0.0,1.05402871853,1.05402871853,11.650778839,11.650778839,200.488883871,200.488883871,1.28383128295,-18.9399,-16.93125
307,8257-12703,0.0,0.75902163197,0.75902163197,15.6564858618,15.6564858618,231.084032171,231.084032171,1.158788774,-20.05495,-17.2442
308,8440-12703,0.0,0.615713449163,0.615713449163,11.794342987,11.794342987,219.519541415,219.519541415,1.11814109742,-18.9297,-16.5015
309,8453-12703,0.0,0.484049555757,0.484049555757,8.87066715609,8.87066715609,211.715257521,211.715257521,1.25072324012,-21.40435,-18.37785
310,8131-12703,0.0,0.806894385488,0.806894385488,-9.60648749395,-9.60648749395,193.348565796,193.348565796,1.08925318761,-19.6266,-16.9803
311,8138-12703,0.0,0.54700009209,0.54700009209,46.9118024807,46.9118024807,291.332408299,291.332408299,1.22384428224,-21.72655,-17.9623
312,8081-12703,0.0,2.13808863345,2.13808863345,18.7154298118,18.7154298118,254.426397945,254.426397945,1.140969163,-19.72615,-15.747
313,8452-12703,0.0,0.477924413358,0.477924413358,24.5065208089,24.5065208089,220.943531774,220.943531774,1.1910397295,-22.2686,-19.0006
314,8132-12703,0.0,0.583906125832,0.583906125832,2.90764018434,2.90764018434,232.60723043,232.60723043,1.92940199336,-22.8013,-19.9575
315,8133-12703,0.0,0.221543610427,0.221543610427,-41.9488817404,-41.9488817404,81.3418530369,81.3418530369,1.34666666667,-21.16395,-16.5149
316,8134-12703,0.0,0.571511400613,0.571511400613,16.3710805971,16.3710805971,221.536512624,221.536512624,1.14707552527,-18.6748,-16.46645
317,8137-12703,0.0,0.421562489542,0.421562489542,29.9127573992,29.9127573992,206.128110086,206.128110086,1.11936936937,-21.31155,-18.61365
318,8247-12703,0.0,0.616872177805,0.616872177805,14.8409726567,14.8409726567,209.490702146,209.490702146,1.19780793319,-20.70445,-18.36695
319,8140-12703,0.0,0.448327696239,0.448327696239,18.1545428926,18.1545428926,234.038723286,234.038723286,1.11859548549,-21.8102,-18.65645
320,8626-12703,0.0,1.00557576565,1.00557576565,-5.43381455786,-5.43381455786,268.141009234,268.141009234,1.25842044135,-21.78355,-19.19755
321,8135-12703,0.0,0.654734260549,0.654734260549,30.0915574616,30.0915574616,215.179266341,215.179266341,1.13593539704,-20.58,-17.856
322,8250-12703,0.0,0.841958885178,0.841958885178,8.58307920377,8.58307920377,198.341043596,198.341043596,1.19379194631,-17.88575,-16.4277
323,8612-12703,0.0,0.962748203556,0.962748203556,23.3661879418,23.3661879418,191.793989978,191.793989978,1.18861681006,-18.76105,-16.3549
324,8616-12703,0.0,2.02755732834,2.02755732834,-111.915053514,-111.915053514,125.421174862,125.421174862,1.43697478992,-23.67595,-19.31925
325,8141-12703,0.0,0.351237086381,0.351237086381,12.9642839337,12.9642839337,249.457552414,249.457552414,1.13903743316,-21.6251,-17.4503
326,8263-12703,0.0,1.58190201355,1.58190201355,-76.6955502765,-76.6955502765,210.334905517,210.334905517,1.15801253357,-20.3513,-18.50145
327,8254-12703,0.0,1.48626370035,1.48626370035,13.4018406871,13.4018406871,212.735444189,212.735444189,1.17512437811,-20.44815,-18.5873
328,8448-12703,0.0,0.824813239691,0.824813239691,14.3677595146,14.3677595146,251.416392221,251.416392221,1.21742482652,-21.7472,-18.52495
329,8548-12703,0.0,0.480583661412,0.480583661412,12.0734471956,12.0734471956,193.599456411,193.599456411,1.10243716679,-19.05435,-16.87705
