,galaxy_id,flux_75,flux_25,vmed_75,vmed_25,W80_75,W80_25,mean_gauss,is_AGN
1600,8613-3704,0.121367613178,0.0694650490482,85.0638978151,-62.3003194405,224.041533551,53.9137380203,1.27272727273,0.0
1601,9041-3704,0.269310518542,0.139159719952,173.123003248,-12.5798721551,304.313099048,184.504792336,1.47244094488,0.0
1602,8553-3704,2.0670997555,0.272399868688,57.5079872714,-111.421725192,267.172523967,220.44728435,1.2496099844,0.0
1603,7443-6101,0.560165366871,0.167515169979,43.130990466,-28.7539935612,243.210862625,190.495207672,1.34753661784,0.0
1604,7495-6101,0.606188960405,0.157818766893,41.0343450985,-27.8554312608,236.022364222,191.693290739,1.23351648352,0.0
1605,7815-6101,1.56076838278,0.2142569909,53.91373807,2.39616618393,245.607028759,220.44728435,1.24612736661,0.0
1606,8341-6101,0.362240053208,0.0896192756954,63.498402607,-65.8945686418,324.680511189,144.968051121,1.32051282051,0.0
1607,8329-6101,0.70489804052,0.0304929010106,41.3338658653,-37.140575031,849.440894587,65.295527158,1.53947368421,0.0
1608,8319-6101,0.0849579705771,0.0410658075906,81.4696486138,-162.939297078,137.779552719,39.5367412149,1.55913978495,0.0
1609,8243-6101,0.886296044579,0.0754535418771,14.9760383887,-43.1309903666,748.202875416,101.238019172,1.38947368421,0.0
1610,8439-6101,0.782061335458,0.236908728632,57.5079872714,-38.3386580981,219.249201283,191.693290739,1.22454142948,0.0
1611,8326-6101,0.715953917197,0.0791316066053,45.826677367,-126.098242765,738.019169345,101.238019172,1.32142857143,0.0
1612,8602-6101,0.199769646879,0.0792585545983,10.483226887,-57.2084664052,253.993610229,133.885782751,1.1724137931,0.0
1613,8615-6101,0.173622767468,0.0518184955407,39.5367412646,-46.7252395679,206.070287544,45.5271565505,1.38823529412,0.0
1614,7991-6101,0.757140045578,0.138736745819,106.629393023,-3.59424915167,640.974440909,237.22044729,1.41592920354,0.0
1615,7977-6101,0.11180774396,0.025189931648,72.4840256104,-53.9137379707,186.301916937,40.1357827485,1.62100456621,0.0
1616,7975-6101,0.199783732858,0.0684700402219,23.6621406253,-154.253194842,1145.0678914,58.406549522,1.58333333333,0.0
1617,7990-6101,0.110415692188,0.0454320783927,23.0630990917,-68.2907347761,177.915335467,79.9720447302,1.26923076923,0.0
1618,8459-6101,0.227169131777,0.101353671768,93.450479285,-76.6773162459,271.964856236,166.833067096,1.25067750678,0.0
1619,8618-6101,0.754860026753,0.302768001273,73.0830671439,-79.0734823802,230.031948887,198.881789142,1.14957594449,0.0
1620,8317-6101,0.633264741898,0.168959232472,61.1022364727,-97.0447283869,242.012779558,202.476038343,1.27255278311,0.0
1621,8261-6101,0.191600686342,0.0746578972798,6.28993615206,-138.378594203,150.65894569,88.6581469668,1.34375,0.0
1622,8451-6101,0.302181566849,0.117227146269,130.291533599,-66.1940894086,363.019169337,137.779552719,1.14156626506,0.0
1623,8482-6101,0.207160999301,0.028144832749,106.03035149,-88.0591053835,171.325878598,27.5559105437,1.66666666667,0.0
1624,8082-6101,0.370828908691,0.0965183477798,29.9520767277,1.19808311681,263.578274766,171.325878598,1.06134969325,0.0
1625,8256-6101,0.250422067773,0.108939542332,112.619808359,-58.7060702391,381.888977644,207.268370612,1.17940199336,0.0
1626,8249-6101,0.519654448199,0.180790845646,78.1749201792,-56.3099041049,283.945686907,204.572683711,1.16286307054,0.0
1627,8274-6101,0.265910016812,0.116588899256,119.808306762,-52.7156549035,365.415335471,178.514377001,1.26036484245,0.0
1628,8258-6101,0.822904527969,0.227486455458,44.3290735331,-14.3769967557,227.635782753,195.28753994,1.1926811053,0.0
1629,8252-6101,0.177476102009,0.103136568289,40.7348243317,-25.1597443598,248.003194894,170.127795531,1.13150684932,0.0
1630,8259-6101,2.27586368032,0.423164574725,68.2907348755,-52.7156549035,216.853035149,192.891373806,1.24861878453,0.0
1631,8244-6101,0.443974332393,0.205752674202,70.6869010097,-56.3099041049,303.115015981,204.872204477,1.21285418106,0.0
1632,8257-6101,0.404576408438,0.217751211443,95.8466454192,-55.1118210378,237.22044729,185.702875403,1.14169491525,0.0
1633,8440-6101,0.289071771752,0.0485016174315,-16.77316289,-189.297124555,371.405750807,28.7539936109,1.63265306122,0.0
1634,8453-6101,0.180430110305,0.0751188639628,32.3482428619,-9.88418525404,246.805111826,104.233226839,1.04464285714,0.0
1635,8611-6101,0.640096601524,0.186818102773,61.1022364727,-89.8562299842,324.680511189,221.645367417,1.20863309353,0.0
1636,8131-6101,0.581971767738,0.145901133193,110.223642225,-50.9185303029,242.611821092,200.079872209,1.13377374071,0.0
1637,8081-6101,0.770912169507,0.205089478511,39.8362620314,-98.2428114541,236.022364222,195.28753994,1.16315789474,0.0
1638,8452-6101,0.68566146518,0.252239953486,61.1022364727,-45.8266772676,222.843450484,183.306709269,1.19946808511,0.0
1639,8133-6101,0.302716380698,0.0954255758196,94.6485623521,-14.3769967557,355.231629401,158.446485626,1.39603960396,0.0
1640,8134-6101,0.480058766603,0.051385709958,35.9424920633,2.09664541715,537.939297136,82.6677316312,1.40625,0.0
1641,8137-6101,0.153523900751,0.029105711292,106.629393023,-34.1453673632,189.596645372,53.3146964868,1.45238095238,0.0
1642,8247-6101,0.697489595252,0.198794842539,121.904952129,-110.223642125,444.488817901,311.501597451,1.23357664234,0.0
1643,8140-6101,0.341430629415,0.135682214802,28.7539936605,-28.7539935612,314.496805119,95.2476038359,1.11578947368,0.0
1644,8626-6101,0.22219541519,0.0396281593127,82.9672524477,-22.164536692,375.000000008,50.319488819,1.25,0.0
1645,8135-6101,1.50689513655,0.193167194016,14.3769968551,-8.38658142014,234.225239622,203.67412141,1.26192619262,0.0
1646,8250-6101,1.51455354436,0.212246864976,65.8945687412,-68.2907347761,300.718849847,232.428115021,1.24898785425,0.0
1647,8612-6101,0.682598558036,0.255023946196,159.345047976,-103.035143723,433.706070297,238.418530357,1.18991097923,0.0
1648,8616-6101,0.67105874048,0.173865887628,113.518370659,-51.5175718364,330.071884991,223.442492018,1.39130434783,0.0
1649,8141-6101,0.475779284047,0.11531599213,245.607028809,-28.7539935612,498.402555921,152.156549524,1.64,0.0
1650,8253-6101,0.217172993971,0.0803941169026,71.58546331,-51.5175718364,252.496006395,152.156549524,1.23469387755,0.0
1651,8263-6101,0.500789472972,0.215354273405,45.5271566002,-39.5367411652,213.258785947,183.306709269,1.12952968389,0.0
1652,8254-6101,0.921224280783,0.0536392657598,113.218849892,-52.11661337,829.67252398,69.4888178929,1.3417721519,0.0
1653,8448-6101,1.28625490296,0.149574070069,16.7731629894,4.79233231816,213.857827481,157.547923326,1.15083798883,0.0
1654,8548-6101,0.0979108686773,0.0442841938793,91.0543131507,10.7827476538,143.769968054,50.319488819,1.10526315789,0.0
1655,8549-6101,0.382873981277,0.0377649727507,14.9760383887,-80.8706069808,904.552715675,73.6821086278,1.51282051282,0.0
1656,8465-6101,0.153985875078,0.0516084041256,-22.164536692,-103.035143723,131.789137383,32.647763579,1.30434782609,0.0
1657,8552-6101,1.37091797939,0.427890223744,34.7444089961,11.9808307209,219.249201283,196.485623007,1.25564880568,0.0
1658,8325-6101,0.838501417886,0.175895695826,212.06070293,-74.2811501117,534.345047935,230.031948887,1.29914529915,0.0
1659,8481-6101,0.534244535136,0.0982495038848,92.8514377514,-68.5902555429,461.261980841,166.53354633,1.4,0.0
1660,8555-6101,0.362209393572,0.0523230213517,138.378594302,-42.531948833,1452.07667735,80.271565497,1.63829787234,0.0
1661,8485-6101,0.409627892911,0.161873524263,71.8849840768,-33.5463258296,231.230031954,180.910543135,1.11237553343,0.0
1662,8551-6101,0.582547530575,0.22462544471,63.498402607,-11.9808306215,214.456869014,184.504792336,1.11384976526,0.0
1663,8484-6101,0.337963681206,0.164918167836,92.8514377514,-63.4984025076,247.40415336,180.910543135,1.17378917379,0.0
1664,8486-6101,0.471168560106,0.141687388872,81.7691693805,-58.7060702391,331.869009592,173.722044732,1.33009708738,0.0
1665,8318-6101,0.589131689795,0.205795089446,110.223642225,-37.140575031,248.003194894,197.683706075,1.21614583333,0.0
1666,8466-6101,0.363141949368,0.0776698326843,418.130990474,-112.619808259,704.472843466,122.204472846,1.93333333333,0.0
1667,8554-6101,1.53064076064,0.303736177349,44.0295527663,-25.1597443598,216.553514382,191.693290739,1.21186440678,0.0
1668,8320-6101,0.399129689901,0.113786406475,62.0007987731,-35.3434504303,307.90734825,172.523961665,1.17435897436,0.0
1669,8550-6101,20.8915575747,0.0785598497923,56.3099042043,-27.555910494,86.2619808326,25.1597444095,1.0,0.0
1670,8335-6101,0.745317204174,0.158482158272,83.865814748,-1.19808301743,293.530351444,216.853035149,1.20668693009,0.0
1671,8606-6101,0.496465744391,0.168318646058,118.610223694,-44.3290734337,249.201277961,179.412939301,1.20170454545,0.0
1672,7957-6101,0.782232915411,0.174948554893,62.3003195399,19.1693291236,452.575878604,156.050319492,1.54444444444,0.0
1673,8313-6101,1.3459762406,0.143019905455,19.1693291236,-36.5415334974,418.430511191,223.142971251,1.24411764706,0.0
1674,7962-6101,0.244437895467,0.00879290408267,128.194888231,-19.1693290242,85.662939299,19.7683706075,1.70909090909,0.0
1675,8330-6101,0.35191468657,0.0653089819068,83.865814748,-113.51837056,376.497603842,96.7452076698,1.22115384615,0.0
1676,8315-6101,0.886959667386,0.250199585443,26.3578275263,-26.6573481937,213.258785947,184.504792336,1.14676966292,0.0
1677,8604-6101,0.740083295069,0.16124510332,21.5654952578,4.96880492023e-08,219.249201283,179.712460068,1.15315315315,0.0
1678,8332-6101,0.328398983979,0.0328581621716,40.7348243317,-75.4792331788,346.246006397,32.9472843458,1.35820895522,0.0
1679,7992-6101,0.321705820689,0.101249269571,130.591054366,-52.4161341368,429.812300329,156.050319492,1.26243093923,0.0
1680,8603-6101,2.60633396632,0.799347601626,73.9816294443,-29.9520766283,747.903354649,561.900958479,1.2619047619,0.0
1681,8601-6101,0.474101730589,0.0853804503821,109.025559157,-189.297124555,383.386581478,94.6485623024,1.31958762887,0.0
1682,7960-6101,0.690270634674,0.196042471335,55.1118211372,-20.3674120913,209.664536746,182.108626202,1.07487922705,0.0
1683,8156-6101,0.136239850997,0.0512128182036,202.476038393,-38.3386580981,117.412140578,43.1309904163,1.16216216216,0.0
1684,8567-6101,0.209208886067,0.0932441919964,61.1022364727,-19.1693290242,249.201277961,150.958466457,1.10451306413,0.0
1685,8077-6101,0.619638065559,0.15716536159,140.175718903,-62.3003194405,392.372204481,231.230031954,1.18735362998,0.0
1686,8078-6101,0.128553861742,0.028667178445,121.605431362,-21.2659743917,188.698083071,29.952076678,1.38235294118,0.0
1687,8086-6101,0.0625189100388,0.0317413874234,132.687699733,-63.4984025076,108.726038341,47.0247603844,1.9375,0.0
1688,8566-6101,0.458438344044,0.118694105141,137.779552768,-211.761182064,730.531150176,203.374600643,1.97727272727,0.0
1689,8155-6101,0.354825986842,0.161217989813,97.0447284863,-66.7931309422,375.000000008,247.104632593,1.17050691244,0.0
1690,8147-6101,1.17655910788,0.261839568729,41.9329073988,-28.7539935612,206.070287544,184.504792336,1.13025641026,0.0
1691,8146-6101,0.115996187218,0.0464059763189,47.3242812009,-105.730830624,105.13178914,32.647763579,1.22222222222,0.0
1692,8728-6101,0.589900396392,0.163545873812,140.175718903,-32.0487219957,387.579872213,80.271565497,1.15714285714,0.0
1693,8145-6101,3.23798509612,0.27479659158,-5.99041528591,-57.507987172,226.437699685,202.476038343,1.30662020906,0.0
1694,8149-6101,0.540462133139,0.167426029856,39.5367412646,-31.1501596954,227.635782753,178.514377001,1.19069239501,0.0
1695,8084-6101,0.225858359319,0.126606852993,87.4600639494,-27.555910494,248.003194894,183.306709269,1.09682299546,0.0
1696,8726-6101,0.104890419874,0.0450574031289,148.861821139,-37.4400957978,179.113418534,43.4305111831,1.40909090909,0.0
1697,8461-6101,0.329150384015,0.0674541592664,187.200479287,39.5367412646,666.733226852,36.8410543139,1.625,0.0
1698,8718-6101,0.947996880063,0.210238224386,58.107028805,-14.3769967557,875.798722064,265.9744409,1.47136563877,0.0
1699,8721-6101,0.947504866224,0.138141369051,107.82747609,-14.3769967557,233.626198088,188.099041538,1.2473347548,0.0
1700,8725-6101,0.147395495018,0.004280033862,231.230032004,-106.629392924,65.8945686915,5.99041533559,2.0,0.0
1701,8458-6101,0.547352852384,0.14325992427,111.122204525,-27.555910494,312.400159751,183.306709269,1.32044198895,0.0
1702,10001-6101,0.20145598874,0.0683599758504,209.664536795,-34.7444088968,455.271565505,81.4696485641,1.9387755102,0.0
1703,8456-6101,0.668488070108,0.131821465417,37.1405751304,-10.7827475544,295.926517578,185.702875403,1.19428571429,0.0
1704,8715-6101,0.419365466649,0.107055057162,121.904952129,-19.1693290242,403.154952085,165.335463262,1.24590163934,0.0
1705,8455-6101,0.505279439121,0.18324863773,38.3386581975,-50.3194887693,238.418530357,194.089456873,1.13652275379,0.0
1706,8568-6101,0.434385157324,0.138779572911,16.1741214558,-155.151757142,337.859424928,192.891373806,1.34022988506,0.0
1707,8462-6101,0.223941288814,0.114276105322,32.3482428619,-4.79233221879,236.022364222,147.963258789,1.10705596107,0.0
1708,8449-6101,2.86519816451,0.230819417766,27.5559105934,-11.9808306215,208.466453679,184.504792336,1.27016520894,0.0
1709,8262-6101,1.70876594147,0.266733170659,34.7444089961,-35.9424919639,202.476038343,188.099041538,1.20877817319,0.0
1710,8454-6101,0.269315282687,0.136033137757,39.5367412646,-9.58466448726,287.539936109,184.504792336,1.16442048518,0.0
1711,8716-6101,1.0679447996,0.158104858603,33.546325929,-44.3290734337,220.44728435,168.33067093,1.15909090909,0.0
1712,8717-6101,0.453996154743,0.167137729927,50.9185304022,-29.0535143279,308.80591055,221.34584665,1.06818181818,0.0
1713,8239-6101,0.492655897736,0.2007908321,45.5271566002,-19.1693290242,212.06070288,178.514377001,1.2339100346,0.0
1714,8724-6101,0.159488012177,0.043510091238,-106.03035139,-205.471245961,818.290734842,85.0638977654,1.74074074074,0.0
1715,8714-6101,2.8764342899,1.10662536646,23.9616613921,11.9808307209,215.654952081,200.079872209,1.2641509434,0.0
1716,8711-6101,0.116525302434,0.0109591766465,53.0151757697,-102.436102189,159.345047927,15.5750798725,1.51851851852,0.0
1717,8241-6101,4.2843392856,0.326156772645,19.4688498904,-17.9712459571,212.06070288,190.495207672,1.35012755102,0.0
1718,8712-6101,1.21377506511,0.397159701658,92.2523962178,-14.3769967557,252.795527162,208.466453679,1.21931464174,0.0
1719,8720-6101,0.401511190409,0.0885990745756,75.4792332782,-75.7787539456,376.797124609,174.920127799,1.26754385965,0.0
1720,8592-6101,1.57689944621,0.486942747986,112.619808359,-29.9520766283,226.437699685,195.28753994,1.13342503439,0.0
1721,8949-6101,0.0892449629708,0.0218155210599,132.388178966,-78.4744408466,142.571884987,28.1549520773,1.25925925926,0.0
1722,8952-6101,0.49866568011,0.104488529807,150.958466507,-41.9329072995,412.140575089,50.319488819,1.68571428571,0.0
1723,8600-6101,0.569658551305,0.0732591414547,81.4696486138,-83.5662938818,679.313099056,108.726038341,1.45454545455,0.0
1724,8934-6101,0.161228572264,0.0414037280011,89.25718855,-110.822683659,103.634185306,28.1549520773,1.08333333333,0.0
1725,8333-6101,0.166648377925,0.0354899879728,33.546325929,-58.7060702391,178.514377001,44.0295527166,1.3,0.0
1726,8547-6101,0.0841919613664,0.043985059895,181.509584718,50.9185304022,163.238817895,87.1605431329,1.2380952381,0.0
1727,8978-6101,0.684449138052,0.178988452305,64.6964856741,-80.2715654473,355.830670934,203.075079877,1.26219512195,0.0
1728,8979-6101,1.04946483174,0.271377000788,60.5031949392,-68.2907347761,219.249201283,195.28753994,1.21295143213,0.0
1729,8595-6101,0.223382444892,0.0134489637635,-5.09185298557,-174.92012775,321.984824288,4.79233226848,1.75862068966,0.0
1730,8987-6101,0.953620087254,0.223026758273,52.7156550029,-58.7060702391,216.853035149,190.495207672,1.19209039548,0.0
1731,8942-6101,0.195418371766,0.0881810295869,8.38658151952,-32.0487219957,218.051118216,123.70207668,1.05194805195,0.0
1732,8943-6101,0.168942505656,0.0483941255213,61.1022364727,-77.875399313,131.789137383,31.1501597451,1.51851851852,0.0
1733,8948-6101,0.371004085315,0.183624731758,59.9041534056,-43.1309903666,230.031948887,172.523961665,1.15022091311,0.0
1734,8939-6101,0.246433921549,0.116798581031,62.3003195399,-33.5463258296,274.36102237,118.610223645,1.09937888199,0.0
1735,8946-6101,0.494731418227,0.157933155793,104.832268423,-29.9520766283,316.293929719,183.306709269,1.28400954654,0.0
1736,8947-6101,,,,,,,,0.0
1737,8945-6101,0.408487112198,0.170238689711,113.817891426,-86.2619807829,282.74760384,202.476038343,1.05027932961,0.0
1738,8980-6101,0.541268840335,0.0641442928781,71.58546331,-50.9185303029,437.300319498,83.8658146983,1.22727272727,0.0
1739,8597-6101,0.0932894434135,0.0405348962415,34.7444089961,-61.1022363734,75.4792332285,29.952076678,1.28,0.0
1740,8950-6101,0.107547916459,0.0597465951636,94.6485623521,14.3769968551,125.798722047,56.3099041546,1.16,0.0
1741,8931-6101,0.127226872517,0.0541522291367,146.765175772,-45.5271565008,126.397763581,40.734824282,1.10256410256,0.0
1742,9029-6101,0.610797218706,0.0962648030022,71.8849840768,-251.597444045,596.645367425,58.7060702888,1.76470588235,0.0
1743,9042-6101,0.696899387607,0.201430522231,58.7060703385,-52.7156549035,390.575079881,202.476038343,1.28758169935,0.0
1744,9049-6101,0.965682591196,0.138566388922,20.3674121907,8.38658151952,194.089456873,156.948881793,1.16984126984,0.0
1745,9002-6101,0.709905473588,0.0730330680525,96.146166186,-82.9672523483,782.048722062,91.6533546346,1.4435483871,0.0
1746,8613-6101,0.463085676336,0.225898911505,91.0543131507,-86.5615015496,283.945686907,194.089456873,1.16784452297,0.0
1747,9041-6101,0.539355382442,0.0810090460186,119.808306762,-177.316293884,485.223642183,106.03035144,1.33920704846,0.0
1748,8553-6101,0.127582892267,0.0455299110596,76.0782748117,-7.18849835302,114.41693291,23.9616613424,1.22727272727,0.0
1749,7443-6102,0.971139541557,0.264758013371,69.7883387094,-100.638977588,227.635782753,198.881789142,1.15327868852,0.0
1750,7495-6102,2.2892475189,0.269101682897,23.9616613921,-22.7635782256,212.06070288,189.297124605,1.31227566403,0.0
1751,7815-6102,0.528957282467,0.232588668131,-48.5223641686,-124.001597397,1049.5207668,481.030351448,1.97142857143,0.0
